Assignment Week,Source ID,Canonical Source ID,Title,Provider,Resource Type,Original Role,Disposition,Primary Instructional Location,Relationship,Requirement,Inline,Exact Backlink,Additional Course Locations,After Resource Action,Reason
8,aacIgbt,aacIgbt,Insulated-Gate Bipolar Transistors (IGBTs),All About Circuits,Engineering textbook tutorial,Required · IGBT family reference,RETAINED + INTEGRATED,Week 08 → CETa Lesson → A MOSFET is controlled by gate-to-source voltage,Used in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-3&from=media&media=aacIgbt,"Taught in: Week 07 → CETa Lesson → Transistors: BJT, JFET, MOSFET, CMOS, IGBT, and Darlington behavior [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-7&from=media&media=aacIgbt]","After using this reference, be able to locate, explain, or apply: Compare switching speed/conduction tradeoffs with MOSFET/BJT rather than treating IGBT as a drop-in substitute.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacJfet,aacJfet,Junction Field-Effect Transistors (JFET),North Seattle Community College / All About Circuits,College video lecture with transcript,Required · JFET family video,RETAINED + INTEGRATED,Week 08 → CETa Lesson → BJT and FET devices control current differently,Used in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-5&from=media&media=aacJfet,"Used in: Week 07 → CETa Lesson → Transistors: BJT, JFET, MOSFET, CMOS, IGBT, and Darlington behavior [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-7&from=media&media=aacJfet]","After watching, be able to explain or demonstrate: Contrast voltage-controlled FET input behavior with BJT base-current control.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacMosfetLecture,aacMosfetLecture,MOSFETs — MOS Field Effect Transistors,North Seattle Community College / All About Circuits,College video lecture with transcript,Required · MOSFET teaching,RETAINED + INTEGRATED,Week 08 → CETa Lesson → A MOSFET is controlled by gate-to-source voltage,Taught in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-3&from=media&media=aacMosfetLecture,"Used in: Week 07 → CETa Lesson → Transistors: BJT, JFET, MOSFET, CMOS, IGBT, and Darlington behavior [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-7&from=media&media=aacMosfetLecture]","After watching, be able to explain or demonstrate: Separate gate threshold from guaranteed low-resistance full-on operation.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacSemiconductorBasics,aacSemiconductorBasics,Semiconductor Basics: Materials and Devices,All About Circuits,Engineering video tutorial,Required · Semiconductor foundation,RETAINED + INTEGRATED,Week 08 → CETa Lesson → Semiconductor junctions create controllable nonlinear behavior,Used in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-4&from=media&media=aacSemiconductorBasics,,"After watching, be able to explain or demonstrate: Relate material/doping changes to carrier availability instead of memorizing device symbols only.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacSpecialPurposeDiodes,aacSpecialPurposeDiodes,Special-Purpose Diodes — Schottky and Other Device Types,All About Circuits,Engineering textbook tutorial,Required · Special-diode breadth,RETAINED + INTEGRATED,Week 08 → CETa Lesson → Thyristors and specialized diodes have specific triggering behavior,Taught in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-6&from=media&media=aacSpecialPurposeDiodes,Taught in: Week 07 → CETa Lesson → SCR/DIAC/TRIAC and diode families [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-8&from=media&media=aacSpecialPurposeDiodes],"After using this resource, be able to explain or apply: Choose a diode family from the required voltage/current/speed/function instead of assuming any diode is interchangeable.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacTriac,aacTriac,The TRIAC,All About Circuits,Engineering textbook tutorial,Required · TRIAC teaching,RETAINED + INTEGRATED,Week 08 → CETa Lesson → Thyristors and specialized diodes have specific triggering behavior,Taught in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-6&from=media&media=aacTriac,Taught in: Week 07 → CETa Lesson → SCR/DIAC/TRIAC and diode families [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-8&from=media&media=aacTriac],"After using this resource, be able to explain or apply: Explain why TRIAC behavior differs from an SCR on alternating current and why current zero-crossing matters to turn-off.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacTroubleshootSemiconductors,aacTroubleshootSemiconductors,Troubleshooting Semiconductors,North Seattle Community College / All About Circuits,College video lecture with transcript,Required · Device troubleshooting,RETAINED + INTEGRATED,Week 08 → Career Lesson → Three node measurements usually reveal the stage that failed,Demonstrated in,required,YES,learn.html?week=8&stage=career-lesson&lesson=1&section=career-w08-three-node-measurements-usually-reveal-the-stage-that-failed&from=media&media=aacTroubleshootSemiconductors,,"After watching, be able to explain or demonstrate: Separate mechanical/package/ESD issues from electrical junction symptoms.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,aacZener,aacZener,Special Diodes — Zener Diodes,North Seattle Community College / All About Circuits,College video lecture with transcript,Required · Zener-diode video,RETAINED + INTEGRATED,Week 08 → CETa Lesson → Thyristors and specialized diodes have specific triggering behavior,Used in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-6&from=media&media=aacZener,Used in: Week 07 → CETa Lesson → SCR/DIAC/TRIAC and diode families [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-8&from=media&media=aacZener],"After watching, be able to explain or demonstrate: Do not treat intentional Zener breakdown as ordinary diode failure; include current limiting in every regulation example.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,digiKeyDatasheet,digiKeyDatasheet,How To Read A Datasheet — Electronics with Becky Stern,DigiKey Electronics,Industry instructional video,Required · Semiconductor selection,RETAINED + INTEGRATED,Week 08 → Career Lesson → Start from the load and work backward,Taught in,required,YES,learn.html?week=8&stage=career-lesson&lesson=1&section=career-w08-start-from-the-load-and-work-backward&from=media&media=digiKeyDatasheet,Taught in: Week 07 → Career Lesson → Read the datasheet in a risk-first order [learn.html?week=7&stage=career-lesson&lesson=1&section=career-w07-read-the-datasheet-in-a-risk-first-order&from=media&media=digiKeyDatasheet] | Demonstrated in: Week 13 → CETa Lesson → A datasheet is conditional evidence [learn.html?week=13&stage=ceta-lesson&lesson=0&section=concept-3&from=media&media=digiKeyDatasheet] | Lab preparation for: Week 18 → Career Lesson → Translate one I²C datasheet into a wiring and transaction contract [learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-translate-one-i2c-datasheet-into-a-wiring-and-transaction-contract&from=media&media=digiKeyDatasheet],"After watching, be able to explain or demonstrate: Cite the exact condition attached to every current, voltage or resistance claim.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,neetsSolidStateDevices,neetsSolidStateDevices,NEETS Module 7 — Introduction to Solid-State Devices and Power Supplies,U.S. Navy Electricity and Electronics Training Series / Historic Naval Ships Association,Technician self-study manual,Required · Coherent semiconductor technician sequence,RETAINED + INTEGRATED,Week 08 → CETa Lesson → BJT and FET devices control current differently,Taught in,required,YES,learn.html?week=8&stage=ceta-lesson&lesson=0&section=concept-5&from=media&media=neetsSolidStateDevices,"Taught in: Week 07 → CETa Lesson → Transistors: BJT, JFET, MOSFET, CMOS, IGBT, and Darlington behavior [learn.html?week=7&stage=ceta-lesson&lesson=0&section=concept-7&from=media&media=neetsSolidStateDevices] | Used in: Week 09 → CETa Lesson → Linear supplies move through recognizable blocks [learn.html?week=9&stage=ceta-lesson&lesson=0&section=concept-8&from=media&media=neetsSolidStateDevices]","After using this resource, be able to explain or apply: For each device, identify terminals, conduction/control mechanism, normal polarity and a representative application before troubleshooting it.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
8,tiMosfetBasics2026,tiMosfetBasics2026,MOSFET basics,Texas Instruments / University of Texas at Austin,University-industry video lecture,Required · MOSFET switch application,RETAINED + INTEGRATED,Week 08 → Career Lesson → Gate drive and switching loss are real design constraints,Demonstrated in,required,YES,learn.html?week=8&stage=career-lesson&lesson=1&section=career-w08-gate-drive-and-switching-loss-are-real-design-constraints&from=media&media=tiMosfetBasics2026,,"After watching, be able to explain or demonstrate: Check whether the available gate voltage actually meets the datasheet's on-resistance conditions.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
9,aacPowerIcs,aacPowerIcs,Introduction to Power Management: Voltage Regulator ICs,All About Circuits,Engineering video tutorial,Required · Regulator teaching video,RETAINED + INTEGRATED,"Week 09 → CETa Lesson → Regulation trades voltage, current, heat, noise, and complexity",Taught in,required,YES,learn.html?week=9&stage=ceta-lesson&lesson=0&section=concept-3&from=media&media=aacPowerIcs,,"After watching, be able to explain or demonstrate: Explain why a linear pass device dissipates power continuously while a switcher transfers energy in switched intervals.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
9,aacPowerSupplies,aacPowerSuppliesApplications,Power Supplies — Applications,North Seattle Community College / All About Circuits,College video lecture with transcript,Required · Rectifier/power-supply lecture,RETAINED + INTEGRATED,Week 09 → CETa Lesson → Follow the block chain,Taught in,required,YES,learn.html?week=9&stage=ceta-lesson&lesson=0&section=concept-1&from=media&media=aacPowerSupplies,Demonstrated in: Week 09 → CETa Lesson → The filter capacitor supplies load between peaks [learn.html?week=9&stage=ceta-lesson&lesson=0&section=concept-2&from=media&media=aacPowerSuppliesApplications],"After watching, be able to explain or demonstrate: Sketch the waveform after each block and predict what a failed/open/shorted block would do downstream.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
